PERMNO,RP_ENTITY_ID
77324,1B0896
77325,8CCF94
77326,96FF24
77327,EECB21
77332,A22B62
77334,1E0703
77338,5E6959
77339,E62E74
77340,F9F26D
77347,6E2A59
77354,0A0CF0
77356,4FFA2D
77357,7E1D5D
77362,D39D2D
77366,E259C7
77368,3B3F12
77369,FC6F04
77371,7A5577
77376,51BDA9
77377,C7F77A
77379,FFA9B9
77384,7D5455
77385,D9D915
77389,C07EFF
77392,94F21E
77393,FFF71B
77397,BACEF9
77403,F92568
77405,56A13C
77413,4BA0F8
77415,3A4BDB
77418,2D419D
77418,6203E4
77420,5AD47A
77421,D3B951
77425,98A832
77426,3B7B71
77427,E3E99E
77428,CC46BC
77433,F2526D
77437,BDE82E
77438,8C4463
77440,D0C793
77443,3D4EB6
77447,182BE7
77448,BD3250
77451,962A53
77453,6F22E7
77461,A985D6
77462,C5C137
77463,C60C9B
77464,0190B0
77465,925907
77466,607FCC
77467,FCD5BA
77470,EAA9F8
77472,5145A1
77475,3A804C
77477,0D21A1
77478,EC3F40
77481,36841E
77483,4406CB
77486,5A3444
77488,973B0B
77490,9CEE75
77492,4B997E
77494,EC26B6
77495,9207DC
77496,69E8E1
77501,E05026
77502,99FDF9
77504,3790F9
77505,15789A
77507,758CE6
77509,01X0AH
77510,46FF56
77512,1B7ACC
77513,498B88
77515,73669A
77516,AE4766
77517,BB1CAE
77519,E4158B
77520,BBBB41
77521,0B865C
77522,024228
77526,6C4D2F
77528,59C539
77530,68E62D
77536,D0FF60
77540,536B5C
77542,FBD110
77545,3D89FC
77546,460774
77555,1C6D1D
77560,E8D482
77563,576505
77568,C5E3E2
77569,FDCE14
77570,9CAB8E
77571,8A3E01
77572,930772
77573,D37083
77575,169CEA
77576,2EAEAF
77579,9A9854
77581,191QJQ
77582,A9BA48
77584,7B9212
77585,5B4900
77588,5DF2EF
77590,51710A
77591,4508C1
77595,7D7716
77599,68AB3B
77602,F1C32D
77603,0EF332
77604,012636
77605,C97B2D
77606,0F0440
77607,EFEFAF
77608,3C2054
77610,415188
77613,48241F
77617,FFD4B3
77619,314E80
77624,D9A2A0
77625,6B6D5E
77628,508690
77629,371B0A
77630,A852D3
77636,2BD84F
77637,7771D7
77638,4922D8
77642,CF0C90
77643,E9E6FD
77644,C019D4
77646,0AEADC
77649,BF23B0
77653,8CF5B1
77657,7D029E
77659,9B71A7
77660,57634F
77661,06EF42
77662,C02BE5
77667,55DF08
77668,5771D8
77669,2B2F1F
77673,F3E78A
77674,9FELJ1
77675,3945F4
77679,822E25
77683,588E51
77685,D2958E
77687,95B0AE
77691,083477
77692,CF38E4
77693,3BBE31
77697,F933EC
77699,B5734D
77701,4D7775
77702,3CBA2A
77708,F7DAD4
77710,AM5R0Z
77722,F6EDDF
77725,61DB7C
77729,158BD5
77730,AD1ACF
77733,BE1125
77735,736310
77762,037DC9
77763,2D405F
77764,2FB8F0
77767,B9EA1B
77768,285175
77776,5D94FD
77778,223A97
77780,54F271
77781,CD8457
77783,490754
77785,53EF9E
77787,B72A3D
77789,C409A3
77790,D27FAB
77798,D445E9
77803,3F28ED
77806,CAEBBC
77807,670240
77815,E4DAA2
77816,5B97D0
77817,C28C84
77818,1BD492
77819,2AC9BA
77823,08293E
77827,CFDAE4
77829,5E7ECF
77830,59D492
77837,7C89BD
77837,FF5669
77838,034BA5
77843,0C3DF1
77846,4CF168
77854,9934AD
77855,46D1D8
77857,44ED36
77860,0DB5DD
77862,EF5314
77866,5B839D
77868,E77D4A
77874,8645EF
77878,41B53E
77883,50FB60
77887,1A07D1
77889,C2E120
77892,9327B2
77893,5461A3
77895,8F64F7
77897,BB6D7F
77898,90BB61
77899,B4EAD6
77900,B4A8C6
77902,018C11
77905,04BB07
77907,9824E7
77908,A27C8C
77909,22AF20
77910,C3B576
77915,60FF77
77917,532D47
77918,D06755
77919,6B25A0
77920,0EEBFD
77926,26A764
77928,180B87
77964,064572
77967,870DED
77971,69F57A
77973,8A3FF6
77976,2B76B6
77979,4101E8
77982,08EC26
77989,E38B76
77990,168EBE
77993,3BAFF4
78001,493B20
78002,B9DA2F
78003,187F94
78008,1ED99B
78009,38CBBF
78011,B6E88D
78012,95A674
78015,0142B5
78018,EB03C7
78025,FEFBDB
78029,4D5E75
78033,873A45
78034,4E4E75
78038,1065BC
78040,ABE95C
78042,A3DB42
78044,447FC6
78045,60A286
78049,D518D8
78050,A7A37B
78051,9A2F52
78054,C6AC06
78056,7B7773
78057,83716E
78059,12D39B
78060,0F7FA5
78061,EB094A
78062,D09FCA
78065,58357F
78066,523878
78068,F399F5
78071,43FCCA
78073,886BBA
78077,B076A1
78081,82C202
78082,98ADD6
78083,606611
78089,3C2489
78091,B32EE4
78099,5686D4
78102,9A54AE
78103,674DBB
78105,8E7E6C
78106,541707
78107,B69CEA
78108,B6E306
78109,C3AF3E
78112,1F355F
78113,FYYXB6
78114,BE37AB
78117,A4C42C
78120,A953B5
78134,4661EB
78136,D7606E
78137,F72E4B
78139,7E2BC2
78145,326E80
78147,AD2D1D
78156,95F59E
78157,240A87
78170,6A3C35
78172,15754A
78179,60F324
78180,7FE5B4
78186,8422E2
78189,2F94C4
78193,96BB34
78194,D3C995
78195,D50238
78197,A0E023
78200,D32619
78207,CBFFFC
78208,573696
78209,77CA8F
78210,C5D3DA
78211,221445
78213,4EEE7E
78216,BA1AC8
78217,60DF9C
78219,CFA5DF
78221,911CB4
78223,9B42DD
78230,37B550
78231,2C81DF
78236,01AF03
78257,51B3DB
78263,16E452
78268,11B035
78271,3DEF0D
78300,35D9F7
78302,9C5676
78303,8281A8
78341,6B6F0D
78349,4CA461
78350,D809D7
78365,487C23
78370,9385CA
78377,A7C086
78387,EAC410
78388,C01B9A
78391,A119A4
78395,9C114A
78405,26B02E
78412,C63EAA
78418,0C9FD0
78435,D3E531
78436,B09A17
78444,2B276A
78451,CBCC6A
78459,51B3DB
78468,94130D
78491,0BC10B
78495,BB44BC
78505,338A47
78539,D3A555
78550,359B50
78560,943357
78561,0EBA0D
78569,91AE96
78573,4F3954
78586,8C83C0
78599,519D13
78611,1AB2D1
78620,607840
78638,285E05
78645,477510
78649,166555
78656,50A550
78663,318BA9
78664,E74B55
78675,0A0790
78688,237DA5
78688,3FD88C
78690,3DA9B6
78693,88611B
78694,3592B3
78695,CEDF67
78698,015515
78701,2E78CE
78705,925A1F
78712,8FE8C3
78713,667B7B
78717,AF025F
78718,1D2AAD
78721,4F0DC3
78723,4A75F3
78729,867331
78741,CE7E2B
78745,BEF4AC
78749,75B405
78752,D36211
78756,27A791
78758,04FE17
78759,DF4DD7
78760,0A1AA1
78763,291C4E
78764,F8398E
78767,F9EB10
78769,ED2E1E
78780,761CC5
78786,0C8D82
78798,D1D842
78801,A5A068
78804,AAA6B9
78810,C3E4CF
78811,83C83D
78812,8C4009
78815,0AB776
78816,0C4C8C
78818,348867
78822,5BBCC6
78824,E7E1CD
78829,DB7FA7
78836,B3768E
78837,CB4C57
78840,4B3676
78841,45FA70
78842,B93C3F
78844,DF8855
78846,D8892B
78850,61BE4E
78851,70148B
78852,36EBD7
78855,B3DE6B
78858,40984E
78867,C07D2C
78868,17144D
78869,9D2CE0
78871,FC9A36
78872,433884
78875,0555FF
78876,349DA4
78877,66CB62
78879,269E6B
78881,FF4E94
78889,9D569B
78891,D16E0A
78892,F70C58
78894,91FB5A
78897,CA068A
78900,6A6BDC
78903,75F665
78908,C45CE7
78910,9D275F
78911,5E8EDF
78912,E3C966
78915,AB4A7E
78916,9C512F
78923,ED496A
78924,77ACB5
78927,CDAF5B
78931,EF0DE5
78932,5997DC
78942,B10C7F
78943,77DB85
78944,185C0A
78945,6468FC
78947,38FB49
78948,BC5FB1
78950,763724
78953,9CA7FC
78955,15B10D
78956,8CEBB7
78959,99E20F
78960,2F60CE
78963,1D3A00
78972,E887A4
78975,F11638
78977,CB3AA1
78981,FD4E8D
78983,2195F6
78987,CDFCC9
78988,AC7814
78990,130AB6
78995,08534F
78999,39DC8F
79006,A57A20
79007,6FCEF9
79008,23FD33
79009,F80DA0
79013,2031CE
79016,5D2BB1
79017,2DADFD
79019,0D0A84
79020,43A4E0
79021,384AD4
79022,86AC86
79025,07BA94
79026,896771
79033,0919B1
79034,2511DC
79036,80A6B0
79037,65CF8E
79038,B2C96C
79039,5415CA
79043,9B8FDB
79048,4C0BED
79051,C9B95A
79052,3A7E86
79057,DE27F9
79062,F403EE
79065,E0B28B
79066,239370
79069,E0E307
79072,0BB9E5
79073,636D8D
79075,09E21D
79077,1B5645
79080,540A49
79087,BAB081
79089,C9E04B
79094,26CC63
79097,5FB1A0
79100,0CABA6
79101,HJMKVP
79102,EED6C1
79103,6E1E61
79108,6D4636
79113,54A122
79116,BDEF34
79117,B48284
79121,5FEFFE
79122,A12436
79123,52F560
79129,300303
79129,92B73F
79130,A6C782
79131,856F16
79133,5D43A7
79134,2450CE
79138,7BC977
79146,1C7543
79147,32B063
79148,7598C0
79149,5ED285
79150,C38440
79156,BC3658
79157,J8NALQ
79159,F50CFD
79161,790847
79163,BE73F1
79164,4E42A8
79166,4D8E5E
79167,4EC28B
79172,588500
79174,5F053A
79183,081B7F
79187,4077E5
79188,C33921
79189,3205F8
79190,739559
79192,A94718
79195,78D3ED
79197,80503E
79198,1BEEA1
79199,F79B1B
79209,7F8BD6
79210,1E68B3
79211,AEE277
79212,EB76B5
79213,B3BF9A
79221,D3998C
79222,F25E02
79225,EA2441
79226,7DA420
79229,906062
79230,773B89
79233,7F9BE2
79235,C27E19
79236,16F3C4
79237,C78EA0
79238,D08D2C
79241,8AB5B0
79242,DEB812
79243,5DBF41
79244,1E9B09
79247,042EC0
79248,129DC8
79249,36A1CB
79251,594C60
79253,781368
79254,FB9305
79255,CBBAC6
79257,A1B30F
79259,B7FA9B
79260,D7AA39
79262,028707
79265,C1B0D2
79267,C15FF6
79272,397DD2
79278,2C88D7
79280,5347E8
79283,EDC99F
79289,78DFEF
79294,8F12B0
79299,F2E253
79300,15085B
79303,64FC71
79305,5BCFE2
79307,46738C
79309,210BD8
79313,D0BD64
79315,6F32DF
79322,0120AE
79323,E1C16B
79325,9F6DE0
79326,34533E
79327,146EE3
79328,330A1B
79329,9EBBDD
79330,F02A59
79332,CE5250
79335,C02C30
79336,C2B667
79337,9EA689
79338,B1A85D
79340,2FD19F
79341,2EDF52
79351,4DE5FF
79356,52E2AB
79358,B4B614
79360,25B682
79362,150442
79363,B65303
79364,PW7GB9
79365,7B9EB5
79366,3B4201
79367,121224
79375,CA4864
79376,B89980
79379,EAF1A4
79382,5EC388
79384,8AFC4A
79390,2429E3
79391,0F48B9
79392,F61FE8
79393,51CABD
79398,142B30
79399,2C9679
79400,F358ED
79404,3B05F4
79405,725B02
79406,E12772
79407,C6751C
79411,B4C794
79417,871310
79420,AEAC85
79427,71905E
79428,BB1047
79442,726858
79443,C36A7B
79444,4EE14A
79446,7E1563
79448,2C2E58
79449,8D719A
79452,DC5299
79454,CF9A53
79456,BD9C50
79457,D979F2
79461,440A72
79464,574582
79467,D2C287
79472,52D84E
79474,CC586F
79477,ABD1E4
79480,EBD199
79486,EF87DB
79490,B92AE1
79491,942165
79496,D9F9BF
79497,C73D33
79499,CAC258
79500,B65BE2
79502,6C413F
79505,3D12B4
79506,149EB4
79507,26FA41
79511,FB245D
79516,1A70D8
79517,9FA83B
79518,74A54D
79519,B4FCF4
79523,2D3CBB
79524,F2D216
79525,92C307
79526,BB7730
79528,4B9CF9
79529,4BB547
79532,0A23A6
79534,156205
79535,CC8E58
79536,640ACF
79542,3197F5
79545,1791E7
79547,AE4EEB
79548,B2A122
79551,2327A0
79558,6EA292
79559,E8BFE4
79560,C739F2
79561,5DEB2E
79562,DE26CD
79563,B94B31
79564,9AAD1C
79567,16AE14
79568,FF2125
79571,51527B
79573,1859AB
79580,22AECC
79584,11151C
79586,79D219
79588,1AFD04
79595,3DDAB0
79598,6LQFFD
79601,CD36B6
79606,BWJWIZ
79607,0C516A
79611,A761FE
79612,52EDA8
79613,498DB0
79616,373A59
79617,532ABA
79618,45F9BC
79622,C6C472
79628,69BBAF
79634,1D1E6B
79636,1A8691
79637,7448A3
79641,B72D17
79643,7FDC12
79644,575459
79646,DADFB1
79654,CEECA9
79660,BC9345
79662,6DA43F
79663,2D4853
79666,CC654E
79667,276B0C
79668,901327
79670,EA70F8
79672,C81999
79674,990B2C
79677,7236CD
79678,048590
79682,CA3299
79683,D64298
79686,4595EF
79689,8245B8
79693,F025EE
79698,F57F6F
79702,63EAC1
79703,083736
79704,4D086F
79706,E1058E
79708,7B7F16
79710,EE1281
79711,03AFDF
79712,7FFA16
79713,66AA48
79716,5FE53A
79718,72E340
79721,595537
79723,159850
79724,091AFB
79730,43B0C8
79731,8BE916
79732,6D992B
79734,B6CD92
79740,6758F5
79742,31FB33
79745,7A5D34
79746,65A7B1
79747,965360
79753,A9C1AB
79755,D73C1B
79756,42D154
79757,B6D615
79758,3BB616
79764,8F9C9C
79765,AC427D
79767,E96A7C
79769,1FFF7F
79770,7DD8CC
79776,7734AC
79777,61F356
79780,BF4670
79782,B5DE80
79785,C29715
79786,5F4224
79787,B2CF06
79788,CBE9B5
79790,CD84E4
79791,1AB023
79795,819A3B
79796,8EB29B
79797,AA3237
79799,D74886
79802,3D1BC9
79803,715217
79804,4B19C1
79808,428B9A
79814,8E2085
79816,D8E20C
79818,0EBC42
79819,610A23
79820,173E03
79823,E21B8D
79824,7520CC
79826,770BAD
79828,7414ED
79831,9D92B6
79837,8D669F
79838,C850AF
79839,98CEBB
79841,10943B
79845,D7B436
79846,60A97D
79847,5BBC3C
79850,679CE7
79851,0E6027
79852,B10536
79853,E0B72A
79855,2082B0
79857,57356F
79858,DD18A4
79859,0E2992
79860,C9380B
79862,7F0372
79863,P03UZH
79864,180DA0
79866,E959F3
79867,025FBA
79868,C474EB
79875,65FFCE
79877,3770C0
79878,0C466B
79879,E592F0
79881,E20BFE
79882,224192
79884,75BC44
79885,680BF5
79891,6A277A
79893,C1EA59
79895,A1CC7A
79896,A214A9
79898,B60F7F
79903,AF9895
79906,6CC55E
79907,3839AB
79909,33E8C7
79914,22C8FD
79915,9C1A1F
79918,5C8434
79919,09A4C3
79922,9DB5D7
79923,52E9EF
79926,058735
79927,4A94A6
79932,BB6E62
79934,648102
79935,B08597
79940,1414D0
79944,BE57D4
79950,531510
79956,1EE593
79958,60F76A
79960,5D7289
79965,63DD34
79969,304310
79971,7F43B3
79973,1C3967
79976,96E5BE
79977,0A2CDE
79982,DAA00A
79991,8AEA82
79994,C5070F
79999,8C8D81
80000,152C50
80001,69E00C
80004,2B72BF
80007,E92E46
80008,1FB981
80012,783637
80014,750DFF
80017,8D0E48
80019,E7BFC8
80020,469EA8
80023,C32F79
80029,7C8674
80030,AE6B29
80032,7E2128
80034,72609A
80036,6C3875
80037,E16133
80038,423136
80044,A43FE0
80045,C2857B
80046,7SUYIN
80047,567096
80049,FF773A
80050,0AD2E3
80054,AEBB80
80055,8FF340
80062,STDNXG
80069,AEFC90
80070,4942D5
80072,DD0099
80073,F47DCF
80075,0CD2C7
80079,AE4C5C
80080,D4070C
80081,2FE07E
80082,61368A
80084,865821
80089,3B0274
80096,60A1B5
80098,D7FD4D
80100,900356
80102,159739
80103,58QZ9S
80104,92EFC2
80111,2B99A6
80112,C433C8
80113,58836D
80114,D3741A
80115,83D9E2
80119,C836C4
80121,FFF3A6
80122,087A3A
80126,1993CA
80127,52FE6C
80128,6F0096
80130,98919F
80131,495C95
80135,24B3B0
80140,28964C
80142,E1B671
80159,E7D06D
80165,CE0A5C
80167,075172
80169,A1BB98
80178,4B0951
80179,E8D221
80180,B051CA
80181,QILQBQ
80183,8EF425
80185,B96513
80186,807FBF
80188,E8009F
80190,17419B
80191,8E82A6
80193,8B6E7E
80196,517B2F
80200,16EB6E
80204,D6534D
80206,062CF2
80209,FF9458
80210,E1E36F
80213,D1126B
80223,1A2D9F
80233,89E771
80236,93965C
80237,E3FA69
80239,85514C
80240,06AE25
80241,435418
80243,EFB845
80245,F1D532
80247,BD2528
80248,68FCA2
80252,0B4A04
80254,6B81CE
80255,7781F3
80257,EFE1AC
80258,7CCE54
80266,72F37A
80270,02219D
80273,12355A
80274,EDF783
80278,5D0850
80279,3CD822
80280,613E1C
80284,91A91B
80286,FC1F9D
80288,BBFCEA
80294,8F6995
80297,7185EE
80303,41588B
80306,A5195E
80307,4803F3
80307,E736E2
80309,06718E
80310,D94833
80316,4BC86E
80320,8B4A45
80322,FFA8A3
80323,D046C1
80325,684553
80332,BCACDC
80336,D89753
80338,9F9A36
80341,40F7DE
80343,8BFAA4
80344,9ET0KD
80345,A8DE1C
80350,3B342E
80351,42B8F8
80352,111C0C
80353,7F32E1
80356,B64CD2
80357,E434B0
80361,4E7B53
80362,28AF37
80364,D6157A
80368,70F629
80369,CE8033
80375,741937
80378,2E04CC
80381,2FEA66
80382,630239
80384,3E4207
80392,K63NI7
80393,CE6AFD
80395,BE793A
80399,A806FA
80401,D36715
80404,8549AF
80406,DB30C3
80407,8A3FDC
80408,1E6214
80412,903AB4
80413,98D1EA
80415,F9CAF8
80417,20CD4C
80421,EC3C56
80422,DAFED3
80424,6FDA48
80427,AA2BE7
80429,40F24C
80432,2CC60C
80434,6AA777
80438,5B67C9
80439,A63E3A
80441,24B3EA
80443,71CC14
80444,04C0CC
80446,EEEA9F
80452,A9AAFC
80453,FD6769
80454,A1EA13
80455,BF6DD2
80463,597BC7
80465,27E662
80469,25BE9B
80470,7E3F8F
80478,A3BFAA
80479,FE93CA
80482,B7A518
80485,60ACDC
80490,C39B09
80491,2B3BD2
80496,67A625
80498,8B2C4A
80504,D953B3
80513,A074F2
80515,17E391
80516,DE5008
80517,F60784
80519,0A5026
80520,B8D174
80524,41AAEC
80527,293B9E
80528,0B34B7
80532,43286E
80534,1F6836
80536,B417E5
80537,E5C838
80539,649CBD
80543,126ADD
80543,7F11B5
80544,3C77B6
80553,5986FB
80555,9B961C
80557,10A83A
80559,B91D29
80560,62058A
80562,8B767F
80563,2EB88B
80565,FA302E
80568,2DE442
80569,3E444D
80573,583BBE
80575,D3C794
80577,01DD5D
80579,57E3F4
80580,4D3F4E
80581,8RZ6B7
80582,8E9C97
80583,2F8FE8
80584,8CCF3B
80585,1913E7
80587,9AE739
80589,23A068
80592,968052
80596,4A4177
80599,A78640
80609,54D3C8
80610,O6QAK7
80612,0S3TLN
80614,F367B7
80617,339C71
80621,0D5111
80625,2C3EEB
80628,4D118E
80629,6926BE
80631,AB4162
80633,0AE6B2
80634,43F691
80635,ED84A3
80636,ACFD4E
80637,048E7F
80638,C1789F
80640,510EA1
80643,FD6432
80646,84FDC0
80661,D78382
80667,FF3781
80670,CCE528
80674,E4EB0C
80679,BB9B8E
80680,C36AB9
80681,F67165
80682,6115D3
80683,31D9CC
80684,290CCD
80688,601785
80691,F80DC7
80695,661A67
80699,B3B638
80702,FE2C5B
80703,5D827F
80704,5385C8
80705,786419
80706,FCE37E
80709,FC0A78
80711,250BEE
80713,89CADD
80717,4407F0
80719,4EC4C1
80721,BAB1AD
80723,5CDEA8
80730,6FD091
80731,IJF51O
80735,414456
80737,BC65F4
80741,038C92
80744,90703E
80745,2A2A7E
80747,D01646
80753,95CCCC
80758,CAD832
80759,9E298A
80762,C69012
80763,9AA4FC
80768,336260
80770,E6D588
80774,34E9F9
80778,744BA4
80779,2FDEE3
80784,A80A8A
80785,FD0483
80786,430424
80788,EABED8
80789,9F9A9A
80791,9E98F2
80795,2336CD
80796,FA8666
80797,183C7C
80798,96165D
80803,B60608
80804,ECC614
80808,65C298
80810,B1E3A2
80812,8D8F5D
80815,B74917
80816,E95386
80820,D9FC25
80823,96385A
80828,2003A5
80831,E9EC6F
80833,987D1A
80837,C5831D
80841,6F5E3D
80843,2459BB
80846,E45F7C
80850,C85A60
80852,E8B661
80853,A09D55
80854,C9C9BA
80856,EF7C38
80857,826FD6
80858,E56B94
80861,7D5C27
80862,EF0163
80863,168763
80864,E05DC8
80866,5D1D08
80900,164B49
80912,668189
80913,324285
80913,7AD9F7
80915,A29CE1
80916,D0A617
80918,1ABA6E
80921,A59868
80924,4C6C63
80926,937DCC
80928,06C826
80931,3ED622
80940,450371
80942,F56EB4
80943,C7E548
80944,324456
80946,4C69EE
80948,A46C2D
80951,FC70D5
80955,DF93C2
80957,D58A11
80960,ACB68B
80962,291123
80965,51E786
80969,F24FF0
80971,125FCB
80987,ED9576
80990,C96343
80997,3DF608
81001,39842F
81002,83C593
81003,T7G58G
81007,5DA5CE
81008,2B198A
81010,67A42B
81018,EC6986
81020,F1B2E6
81021,2DC88B
81023,441A4F
81027,142EF1
81029,258307
81030,2932AC
81035,F51487
81038,CF65C8
81040,366C3B
81042,A1774D
81043,1A11D9
81044,C37EBE
81045,003B70
81046,F750A8
81048,AA1A30
81055,055018
81056,F57479
81057,327311
81061,4A5C8D
81063,6B551E
81064,5D5837
81066,89896D
81067,69E8D5
81068,ABAC01
81071,A7BB8C
81073,31643A
81074,B008EF
81079,C1B9AA
81081,74894A
81082,FE1376
81084,1D97E0
81085,012A00
81087,8566B3
81088,EA2243
81089,F6CDD2
81090,FDF28E
81092,79616E
81095,F95726
81097,784CD8
81098,4953EF
81100,56FBC1
81103,A6BDFB
81109,19CB3C
81116,5B3415
81117,91DBB6
81119,C39107
81120,CCD368
81121,9CDD07
81124,0A0ADE
81126,260DFC
81127,6D3784
81128,B0D0F1
81132,736AB6
81133,DD229A
81134,A1954D
81135,AA6FA6
81138,F2C233
81141,83KBTO
81142,79A213
81145,1A690F
81148,0584AB
81154,B498C1
81156,744DA8
81162,781BBF
81165,63C7D2
81172,7FB79B
81173,52F96B
81175,A56E81
81176,6B77DA
81178,A62EC2
81181,61F8AA
81182,825969
81183,4F4BDF
81184,3DD167
81185,E2AD60
81188,23DF72
81190,B3D4EB
81191,33B2FA
81192,C44FCE
81193,ACEEE1
81196,780923
81200,E9ABA4
81201,4DE673
81202,C78691
81203,0E27F9
81206,D3FAC5
81208,C7F104
81209,28CD31
81211,BCE311
81212,C5BF0C
81214,C027A3
81219,EB7FCB
81220,41A93D
81222,C4FBDC
81225,2468FA
81226,E5E09A
81230,C1D2EA
81234,298F16
81239,2FEA22
81240,BC18AC
81241,FC01C0
81242,863507
81246,7FD1D8
81247,58FC1B
81248,1D7F09
81254,C50B26
81256,9CEFFC
81259,B01BC7
81262,C637C6
81264,BC3C8D
81265,1C961F
81266,63E744
81270,8BFEF3
81272,54771C
81275,BDBB62
81278,43EBC1
81281,294C2E
81282,EF25A5
81284,930367
81285,3B5A64
81288,0FB4F0
81290,CBC312
81291,15BF88
81292,2DF592
81293,35B72C
81294,D7AC6E
81298,460648
81299,585EC0
81300,42851E
81301,A6D6A3
81309,4A9DEB
81311,6DD210
81331,D30A40
81438,8EC3C7
81469,C3FD33
81470,ACD2E7
81470,C53603
81472,AFCFF2
81475,EF9AAB
81478,A49BA5
81481,143C52
81483,49DB56
81485,6B2DAA
81486,C07354
81488,A0F94D
81491,6F26FF
81496,6EA081
81499,E5615D
81501,C4F567
81502,B48A95
81506,8C6881
81509,5C9F7D
81510,05FE1B
81511,9366BC
81512,1EF5BF
81521,FD2FBE
81522,625BA6
81523,0B01AF
81527,34C240
81529,23A923
81530,4007FE
81533,07E4F9
81535,8B1B0F
81536,B7E843
81537,TCY6L5
81539,C6C951
81540,41F07D
81540,7D85A9
81541,EFB925
81546,DC863E
81547,35F400
81548,C9C318
81553,BD96C6
81557,FB5E3E
81560,BED3E1
81561,A3062B
81562,E20E3F
81564,B0E8AD
81565,434B44
81566,8FE38D
81575,3AED18
81576,7A30A7
81577,FAEABE
81584,57F3DA
81587,CD5BF5
81588,07276B
81590,B05B31
81593,35557B
81593,3FE7F8
81595,9338A5
81596,1F0B32
81598,28221E
81599,244A75
81601,A5D0A3
81605,64A059
81607,F905E3
81610,1CAB4B
81612,1C0E96
81613,38836D
81614,8515C0
81615,C00E17
81620,EC856F
81621,DD9E41
81624,C91A50
81625,0AA333
81626,15C654
81636,FC7BC5
81637,A54F27
81639,549187
81644,A179A8
81646,197B89
81647,8CFE90
81650,C6CC20
81651,6B122B
81652,186D2E
81653,6A190B
81654,DC2A10
81655,9BBFA5
81660,801CBF
81661,69D9CD
81665,596116
81666,583A75
81669,8FAF83
81670,6B7E9E
81675,56B7C1
81677,945DE6
81678,EB61C4
81682,5F9213
81683,6B1D7F
81687,A6953F
81689,12CD43
81690,3D0497
81691,430C27
81694,411627
81695,BDF85E
81696,7FDE1C
81698,1852C0
81700,8715F8
81702,3B93D5
81704,D20EB4
81705,15D933
81709,FEEABC
81713,BB89DD
81718,E461CA
81719,29C988
81721,145E27
81722,B3EC8F
81725,47TMSR
81726,CCD050
81728,0D2418
81734,4CE63E
81736,434F38
81740,F5349B
81741,8BEA5C
81743,0436DD
81747,957598
81750,87FDD6
81752,522BA1
81756,02604F
81758,09458E
81760,EB4101
81761,581FB3
81762,E0EA43
81763,548527
81764,07990F
81765,497C70
81766,D82894
81769,A2FCF8
81773,E4831E
81774,D4463B
81775,126ADD
81776,788AC4
81781,2A2DCF
81784,38C004
81788,2ECAA6
81849,61613D
81850,F36FFB
81851,961343
81854,4GRC6V
81855,18B92D
81857,6DE243
81858,CCC06D
81861,F2D488
81869,D74186
81870,44B1D1
81872,297EBE
81873,38B932
81874,4465C5
81877,05E6EB
81886,ECE659
81888,7839E0
81889,4284B6
81890,3AB649
81893,926A72
81899,ECC701
81901,3CF1BF
81903,6D877F
81904,315F4C
81909,D82894
81910,0BF4BA
81912,BA10AC
81917,855DF7
81920,A1D5D9
81924,4A7754
81925,87486A
82107,622037
82155,E3044F
82156,B363CC
82157,1B4F31
82162,A54524
82163,41FF10
82164,77ECAC
82165,51D503
82168,02D051
82171,6FEE97
82173,F24115
82175,5CEB2A
82176,0E1CED
82178,897E20
82179,3A113F
82184,F0106E
82186,963A9E
82188,680EEA
82191,C8671B
82196,94D8C8
82201,259809
82207,551B81
82210,4BFB82
82212,639BD6
82213,9DDE1B
82215,7F8D57
82218,3FA136
82219,428457
82221,C853BD
82223,392769
82224,997D1B
82227,357BB8
82228,93F7DF
82231,E12050
82232,65B36F
82233,5D4A22
82234,D298DE
82235,5126CF
82236,0F90E1
82238,42A95A
82241,5A91E3
82242,3370EA
82247,F45D80
82248,3239D1
82250,5713C6
82251,95C575
82252,B201C9
82253,C9A782
82255,7A572F
82261,22DAF6
82264,77C883
82266,F94F8A
82272,239106
82276,61BCA7
82277,115237
82279,8729E6
82281,A433A5
82285,728840
82287,BEC88D
82292,A70BF5
82293,1ADBEE
82294,8E609D
82295,2ECE2B
82298,331BD2
82299,334C52
82300,CFA9AD
82301,C99858
82303,F1FA25
82305,021D29
82307,EFD406
82308,B48222
82311,DEA940
82326,T1KZE6
82334,D5149A
82467,65C4E6
82471,140146
82475,C6EE4B
82476,FCFE4B
82478,25DA3C
82482,D45C5C
82486,371C01
82488,47EF94
82489,369EC2
82491,DD74A1
82493,923D92
82494,551ACB
82497,8B62F0
82498,91E6A1
82501,487F6A
82504,063F42
82507,0EDC20
82508,CC8F6E
82512,FF5F6F
82513,067883
82514,DEC59E
82515,5DE5A5
82518,036C6F
82520,DD1FF6
82521,5CED54
82522,BDEC9E
82525,C876A0
82526,39D8D0
82530,DB5374
82533,261780
82535,F65B22
82537,9BABC7
82539,D73620
82540,EDD2F8
82541,5F6234
82542,2D76CE
82543,7E3AFB
82544,A6E503
82546,1C8310
82547,1D943E
82549,739BD9
82551,92CF23
82552,6D16F5
82554,757E4E
82555,33AEDA
82565,D70DEE
82566,594DE7
82567,2C3348
82569,DB4B58
82570,F6426B
82571,73C19E
82573,A5E715
82575,4F9487
82576,6F0385
82578,C391FD
